QueryId	SubjectId	%Identity	AlnLength	Mismatches	GapOpen	QStart	QEnd	SStart	SEnd	Evalue	Bitscore
A0A3M4H688_PSEFL	A0A1I3FC91_9PSED	98.59	142	2	0	21	162	1	142	4.635335e-73	282.72
A0A3M4H688_PSEFL	A0A1H0MTQ6_9PSED	97.89	142	3	0	21	162	1	142	1.348676e-72	281.18
A0A3M4H688_PSEFL	A0A2M9GIJ5_9PSED	97.18	142	4	0	21	162	1	142	3.924046e-72	279.64
A0A3M4H688_PSEFL	A0A1U9Q1R4_PSEAZ	96.48	142	5	0	21	162	1	142	6.693409e-72	278.87
A0A3M4H688_PSEFL	A0A2N1DZ45_PSEFL	92.96	142	10	0	21	162	1	142	1.822790e-69	270.78
A0A3M4H688_PSEFL	A0A3G7WJW2_9PSED	92.25	142	11	0	21	162	1	142	4.060752e-69	269.63
A0A1E4PW27_9PROT	A0A1E4PW27_9PROT	100.00	131	0	0	1	131	1	131	4.288637e-69	269.24
A0A1E4PW27_9PROT	A0A1Q4GIL3_9PROT	99.24	131	1	0	1	131	1	131	1.247802e-68	267.70
A0A1E4PW27_9PROT	A0A1Q4EHN7_9PROT	88.55	131	15	0	1	131	1	131	2.133371e-60	240.35
A0A1E4PW27_9PROT	A0A1E4L8G4_9PROT	76.74	129	30	0	1	129	1	129	1.434307e-48	201.06
A0A1E4PW27_9PROT	A0A1M3GSL7_9PROT	73.85	130	34	0	1	130	1	130	1.753321e-46	194.13
A0A1E4PW27_9PROT	A0A259EGN6_9PROT	73.85	130	34	0	1	130	1	130	3.905993e-46	192.97
A0A1E4PW27_9PROT	A0A1Q3XD69_9PROT	73.08	130	35	0	1	130	1	130	1.938524e-45	190.66
A0A1M5Z2F5_9VIBR	A0A1M5Z2F5_9VIBR	100.00	294	0	0	1	294	1	294	1.765352e-163	583.95
A0A1M5Z2F5_9VIBR	A0A1M7YQ25_9VIBR	90.14	294	29	0	1	294	20	313	3.951079e-147	529.64
A0A1M5Z2F5_9VIBR	A0A1E5CLQ9_9VIBR	75.85	294	71	0	1	294	1	294	3.844724e-126	459.91
A0A1M5Z2F5_9VIBR	A0A1J4R3I9_9VIBR	74.49	294	75	0	1	294	1	294	1.083494e-120	441.81
A0A1M5Z2F5_9VIBR	A6D5S9_9VIBR	74.49	294	75	0	1	294	1	294	1.083494e-120	441.81
A0A1M5Z2F5_9VIBR	A0A3G4VB92_9VIBR	74.49	294	75	0	1	294	1	294	1.083494e-120	441.81
A0A1M5Z2F5_9VIBR	A0A2S9ZPJ6_9VIBR	74.49	294	75	0	1	294	1	294	4.117274e-120	439.88
A0A1M5Z2F5_9VIBR	A0A2C9PCI9_9VIBR	74.49	294	75	0	1	294	1	294	4.117274e-120	439.88
A0A1M5Z2F5_9VIBR	A0A084TE99_9VIBR	74.15	294	76	0	1	294	1	294	1.564562e-119	437.96
A0A1M5Z2F5_9VIBR	A0A1H5UQI0_9VIBR	74.83	294	74	0	1	294	1	294	1.729826e-118	434.49
A0A1I1BS76_9PSEU	A0A1I1BS76_9PSEU	100.00	98	0	0	1	98	1	98	4.077370e-48	199.13
A0A1I1BS76_9PSEU	A0A1I5WCC7_9PSEU	86.02	93	13	0	1	93	1	93	7.707443e-39	168.32
A0A1I1BS76_9PSEU	R1HM17_9PSEU	79.59	98	20	0	1	98	7	104	3.825164e-38	166.01
A0A1I1BS76_9PSEU	A0A1K1T7H7_9PSEU	80.21	96	19	0	1	96	1	96	1.112952e-37	164.47
A0A1I1BS76_9PSEU	A0A428W2I4_AMYBA	81.05	95	18	0	1	95	1	95	1.453561e-37	164.08
A0A1I1BS76_9PSEU	G0G5W0_AMYMS	81.05	95	18	0	1	95	4	98	1.453561e-37	164.08
A0A1I1BS76_9PSEU	A0A0H3CWC8_AMYMU	81.05	95	18	0	1	95	4	98	1.453561e-37	164.08
A0A1I1BS76_9PSEU	A0A1H5RCQ8_9PSEU	81.05	95	18	0	1	95	1	95	1.898409e-37	163.70
A0A1I1BS76_9PSEU	A0A229T7N2_9PSEU	80.00	95	19	0	1	95	1	95	5.523525e-37	162.15
A0A1I1BS76_9PSEU	A0A1G6R1M8_9PSEU	82.80	93	16	0	1	93	1	93	1.607100e-36	160.61
A0A1F4E730_9BURK	A0A1F4E730_9BURK	100.00	207	0	0	1	207	1	207	6.683053e-117	428.71
A0A1F4E730_9BURK	A0A1E3YY63_9BURK	99.52	207	1	0	1	207	1	207	5.657544e-116	425.63
A0A1F4E730_9BURK	A0A1Q3RWL3_9BURK	99.52	207	1	0	1	207	1	207	5.657544e-116	425.63
A0A1F4E730_9BURK	A0A495FBR8_9BURK	99.03	207	2	0	1	207	1	207	2.807810e-115	423.32
A0A1F4E730_9BURK	A0A0Q0YB85_9BURK	98.55	207	3	0	1	207	1	207	6.255148e-115	422.16
A0A1F4E730_9BURK	A0A495HWI4_9BURK	98.55	207	3	0	1	207	1	207	6.255148e-115	422.16
A0A1F4E730_9BURK	A0A2G6Y6X3_9BURK	98.55	207	3	0	1	207	1	207	6.255148e-115	422.16
A0A1F4E730_9BURK	A0A3G2G1U0_9BURK	98.55	207	3	0	1	207	1	207	6.255148e-115	422.16
A0A1F4E730_9BURK	A0A1F4G9Q9_9BURK	98.55	207	3	0	1	207	1	207	8.169476e-115	421.78
A0A1F4E730_9BURK	A0A3D1MJ37_9BURK	98.55	207	3	0	1	207	1	207	8.169476e-115	421.78
A0A414WJN9_BACUN	A0A414WJN9_BACUN	100.00	782	0	0	1	782	1	782	0.000000e+00	1553.11
A0A414WJN9_BACUN	A0A174D3Z4_9FIRM	99.87	782	1	0	1	782	1	782	0.000000e+00	1551.18
A0A414WJN9_BACUN	F7M8U9_9BACE	99.87	782	1	0	1	782	1	782	0.000000e+00	1551.18
A0A414WJN9_BACUN	A0A3R6IEB3_9BACT	99.62	782	3	0	1	782	1	782	0.000000e+00	1547.72
A0A414WJN9_BACUN	A0A1Y4INH3_9BACT	99.62	782	3	0	1	782	1	782	0.000000e+00	1547.33
A0A414WJN9_BACUN	I9QW55_9BACE	98.47	782	12	0	1	782	1	782	0.000000e+00	1528.84
A0A414WJN9_BACUN	K5YBR4_9BACT	97.70	782	18	0	1	782	1	782	0.000000e+00	1516.90
A0A414WJN9_BACUN	A0A4V2WX77_9BACE	97.70	782	18	0	1	782	1	782	0.000000e+00	1516.90
A0A414WJN9_BACUN	A0A4S2FUL5_9BACE	96.42	782	28	0	1	782	1	782	0.000000e+00	1504.19
A0A414WJN9_BACUN	A0A496DY63_9BACT	96.42	782	28	0	1	782	1	782	0.000000e+00	1504.19
A0A1Q4WQD2_9ACTN	A0A1Q4WQD2_9ACTN	100.00	391	0	0	1	391	1	391	2.728708e-220	773.08
A0A1Q4WQD2_9ACTN	A0A1V3BZB9_9ACTN	97.19	391	11	0	1	391	1	391	3.816439e-214	752.67
A0A1Q4WQD2_9ACTN	A0A2A6F457_9ACTN	92.84	391	28	0	1	391	1	391	2.479488e-205	723.39
A0A1Q4WQD2_9ACTN	A0A1R3UQT5_9ACTN	86.45	391	53	0	1	391	1	391	5.362583e-192	679.09
A0A1Q4WQD2_9ACTN	A0A495L8N0_9ACTN	80.82	391	74	1	1	391	1	390	5.562289e-181	642.50
A0A1Q4WQD2_9ACTN	A0A223S9H1_9ACTN	79.80	391	79	0	1	391	1	391	1.282318e-177	631.33
A0A1Q4WQD2_9ACTN	A0A147KD64_9ACTN	80.31	391	77	0	1	391	1	391	8.311743e-177	628.63
A0A1Q4WQD2_9ACTN	A0A4P6Q3B3_9ACTN	78.01	391	86	0	1	391	1	391	5.218233e-171	609.37
A0A1Q4WQD2_9ACTN	A0A0M8XME3_9ACTN	80.05	371	73	1	21	391	1	370	2.192382e-169	603.98
A0A1Q4WQD2_9ACTN	A0A1I0WQK7_9PSEU	77.04	392	88	2	1	391	1	391	2.680004e-167	597.05
A0A418PI83_9FIRM	A0A418PI83_9FIRM	100.00	287	0	0	1	287	1	287	1.723320e-163	583.95
A0A418PI83_9FIRM	D6KMR1_9FIRM	99.65	287	1	0	1	287	1	287	2.488469e-162	580.10
A0A418PI83_9FIRM	W1UYQ0_9FIRM	99.65	287	1	0	1	287	1	287	2.488469e-162	580.10
A0A418PI83_9FIRM	D1YR18_9FIRM	99.30	287	2	0	1	287	1	287	1.235014e-161	577.79
A0A418PI83_9FIRM	D6KHK2_9FIRM	98.95	287	3	0	1	287	1	287	2.751325e-161	576.63
A0A418PI83_9FIRM	F5KYE7_9FIRM	98.95	287	3	0	1	287	1	287	2.751325e-161	576.63
A0A418PI83_9FIRM	T0SVS3_9FIRM	98.95	287	3	0	1	287	1	287	2.751325e-161	576.63
A0A418PI83_9FIRM	A0A134BSX0_9FIRM	98.95	287	3	0	1	287	1	287	6.129312e-161	575.47
A0A418PI83_9FIRM	D1BMC8_VEIPT	98.26	287	5	0	1	287	1	287	5.188774e-160	572.39
A0A418PI83_9FIRM	A0A413EA63_9FIRM	98.26	287	5	0	1	287	1	287	5.188774e-160	572.39
A0A1I0Y0V9_9PSEU	A0A1I0Y0V9_9PSEU	100.00	93	0	0	1	93	1	93	2.869560e-43	182.96
A0A1I0Y0V9_9PSEU	A0A0N9I7J0_9PSEU	93.55	93	6	0	1	93	1	93	2.056465e-41	176.79
A0A1I0Y0V9_9PSEU	A0A1V2Q4Y8_9PSEU	92.47	93	7	0	1	93	1	93	7.814560e-41	174.87
A0A1I0Y0V9_9PSEU	A0A1V9A7A8_9PSEU	91.40	93	8	0	1	93	1	93	5.065250e-40	172.17
A0A1I0Y0V9_9PSEU	H5WXZ2_9PSEU	89.25	93	10	0	1	93	1	93	1.128420e-39	171.01
A0A1I0Y0V9_9PSEU	A0A263CVJ1_9PSEU	91.40	93	8	0	1	93	1	93	2.513858e-39	169.86
A0A1I0Y0V9_9PSEU	A0A2T0LR27_9PSEU	89.25	93	10	0	1	93	1	93	7.314206e-39	168.32
A0A1I0Y0V9_9PSEU	A0A1Q8CYK3_9PSEU	90.32	93	9	0	1	93	1	93	1.247615e-38	167.55
A0A1I0Y0V9_9PSEU	A0A4R7UQ26_9PSEU	90.32	93	9	0	1	93	1	93	1.247615e-38	167.55
A0A1I0Y0V9_9PSEU	A0A1I1C1Y4_9PSEU	89.25	93	10	0	1	93	1	93	2.779395e-38	166.39
A0A0E0UUQ8_LISMM	A0A0B8RFI7_LISMN	100.00	154	0	0	1	154	1	154	4.258087e-76	292.74
A0A0E0UUQ8_LISMM	A0A3Q0NCH4_LISMG	100.00	154	0	0	1	154	1	154	4.258087e-76	292.74
A0A0E0UUQ8_LISMM	A0A0E0UUQ8_LISMM	100.00	154	0	0	1	154	1	154	4.258087e-76	292.74
A0A0E0UUQ8_LISMM	A0A0D8X159_LISMN	100.00	153	0	0	2	154	1	153	1.618071e-75	290.81
A0A0E0UUQ8_LISMM	A0A0H3GIN8_LISM4	100.00	153	0	0	2	154	1	153	1.618071e-75	290.81
A0A0E0UUQ8_LISMM	Q8Y8U5_LISMO	100.00	153	0	0	2	154	1	153	1.618071e-75	290.81
A0A0E0UUQ8_LISMM	A0A478C591_LISMN	100.00	153	0	0	2	154	1	153	1.618071e-75	290.81
A0A0E0UUQ8_LISMM	A0A3T1TY51_LISMN	100.00	153	0	0	2	154	1	153	1.618071e-75	290.81
A0A0E0UUQ8_LISMM	A0A241SNP8_LISMN	100.00	153	0	0	2	154	1	153	1.618071e-75	290.81
A0A0E0UUQ8_LISMM	A0A0E1R562_LISMN	100.00	153	0	0	2	154	1	153	1.618071e-75	290.81
A0A3B9DWI0_9FIRM	R6B643_9FIRM	100.00	320	0	0	1	320	1	320	2.584928e-176	626.71
A0A3B9DWI0_9FIRM	A0A3B9DWI0_9FIRM	100.00	320	0	0	1	320	1	320	2.584928e-176	626.71
A0A3B9DWI0_9FIRM	A0A3C2ERD2_9FIRM	99.69	320	1	0	1	320	1	320	1.282886e-175	624.39
A0A3B9DWI0_9FIRM	A0A354WSM2_9FIRM	93.75	320	17	1	1	320	1	317	1.126473e-163	584.72
A0A3B9DWI0_9FIRM	A0A3D5PV15_9FIRM	92.81	320	20	1	1	320	1	317	3.277535e-163	583.18
A0A3B9DWI0_9FIRM	H1CZS5_9FIRM	92.81	320	20	1	1	320	1	317	3.277535e-163	583.18
A0A3B9DWI0_9FIRM	E4L7W9_9FIRM	88.12	320	35	1	1	320	1	317	5.068251e-156	559.30
A0A3B9DWI0_9FIRM	F2BY83_9FIRM	88.12	320	35	1	1	320	1	317	5.068251e-156	559.30
A0A3B9DWI0_9FIRM	A0A134CMS4_9FIRM	86.25	320	44	0	1	320	1	320	3.632153e-154	553.13
A0A3B9DWI0_9FIRM	R5SPW9_9FIRM	86.88	320	39	1	1	320	1	317	3.632153e-154	553.13
A0A1Q3L4G7_9MICO	A0A1Q3L4G7_9MICO	100.00	376	0	0	1	376	1	376	6.063419e-209	735.33
A0A1Q3L4G7_9MICO	A0A2N1JN47_9ACTO	76.47	374	87	1	1	374	1	373	2.113171e-161	577.40
A0A1Q3L4G7_9MICO	A0A2V4PVU8_9MICO	76.74	374	86	1	1	374	1	373	6.148385e-161	575.86
A0A1Q3L4G7_9MICO	A0A1R4JDY7_9MICO	77.96	363	80	0	13	375	1	363	8.030039e-161	575.47
A0A1Q3L4G7_9MICO	A0A1J6XDJ6_9MICO	74.40	375	95	1	1	375	1	374	6.797836e-160	572.39
A0A1Q3L4G7_9MICO	A0A371NWT4_9MICO	71.66	374	93	2	1	374	1	361	1.244617e-145	525.01
A0A1Q3L4G7_9MICO	A0A0L6I1U2_9MICO	71.55	355	99	2	23	376	11	364	6.191313e-137	496.12
A0A1Q3L4G7_9MICO	A0A1S2MV57_9MICO	71.71	350	96	2	23	371	22	369	1.379281e-136	494.97
A0A1Q3L4G7_9MICO	A0A1Y2KBY0_9MICO	70.90	354	100	2	23	375	11	362	2.352696e-136	494.20
A0A1Q3L4G7_9MICO	A0A3S0UVA6_9MICO	70.90	354	100	2	23	375	11	362	3.072717e-136	493.81
D6ZAV7_SEGRD	D6ZAV7_SEGRD	100.00	243	0	0	1	243	1	243	1.204758e-133	484.57
D6ZAV7_SEGRD	E5XLQ3_9ACTN	24.12	684	74	10	3	242	4	686	1.087726e-25	125.95
A0A1H9Z0Y6_9BACT	A0A1H9Z0Y6_9BACT	100.00	618	0	0	1	618	1	618	0.000000e+00	1251.50
A0A1H9Z0Y6_9BACT	A0A239RHX5_9BACT	100.00	618	0	0	1	618	1	618	0.000000e+00	1251.50
A0A1H9Z0Y6_9BACT	H1HMK2_9BACT	81.76	614	112	0	5	618	2	615	0.000000e+00	1042.72
A0A1H9Z0Y6_9BACT	A0A3S4X379_9BACT	80.42	618	121	0	1	618	1	618	0.000000e+00	1037.33
A0A1H9Z0Y6_9BACT	A0A1F0PGD3_9BACT	80.78	614	118	0	5	618	2	615	0.000000e+00	1035.79
A0A1H9Z0Y6_9BACT	A0A1F0MD35_9BACT	80.78	614	118	0	5	618	2	615	0.000000e+00	1035.40
A0A1H9Z0Y6_9BACT	D1QNE4_9BACT	80.26	618	122	0	1	618	1	618	0.000000e+00	1033.48
A0A1H9Z0Y6_9BACT	E6MNG9_9BACT	80.13	614	122	0	5	618	2	615	0.000000e+00	1025.77
A0A1H9Z0Y6_9BACT	U2P8G2_9BACT	78.83	614	129	1	5	618	2	614	0.000000e+00	1025.00
A0A1H9Z0Y6_9BACT	U2KUW3_9BACT	79.80	614	124	0	5	618	2	615	4.081609e-295	1022.31
A0A1E8SHU6_9NEIS	F9EVW1_9NEIS	100.00	90	0	0	1	90	1	90	4.433542e-41	175.64
A0A1E8SHU6_9NEIS	A0A1F1UFP8_9NEIS	100.00	90	0	0	1	90	1	90	4.433542e-41	175.64
A0A1E8SHU6_9NEIS	A0A1E8SHU6_9NEIS	100.00	90	0	0	1	90	1	90	4.433542e-41	175.64
A0A1E8SHU6_9NEIS	A0A1F1BJU1_9NEIS	100.00	90	0	0	1	90	1	90	4.433542e-41	175.64
A0A1E8SHU6_9NEIS	A0A2R4AVS8_NEIMU	100.00	90	0	0	1	90	1	90	4.433542e-41	175.64
A0A1E8SHU6_9NEIS	A0A1V0HGI7_NEISI	100.00	90	0	0	1	90	1	90	4.433542e-41	175.64
A0A1E8SHU6_9NEIS	A0A0C1EM12_9NEIS	100.00	90	0	0	1	90	1	90	4.433542e-41	175.64
A0A1E8SHU6_9NEIS	A0A1E9VKC3_9NEIS	100.00	90	0	0	1	90	1	90	4.433542e-41	175.64
A0A1E8SHU6_9NEIS	A0A1E9T5C3_9NEIS	100.00	90	0	0	1	90	1	90	4.433542e-41	175.64
A0A1E8SHU6_9NEIS	I2NT96_NEISI	100.00	90	0	0	1	90	1	90	4.433542e-41	175.64
A0A1V6MJ00_9ACTN	A0A1V6MJ00_9ACTN	100.00	70	0	0	1	70	1	70	5.518099e-31	141.74
A0A1V6MJ00_9ACTN	A0A346C6K7_9ACTN	94.29	70	4	0	1	70	1	70	6.745417e-29	134.81
A0A1V6MJ00_9ACTN	G2GIA7_9ACTN	94.29	70	4	0	1	70	1	70	6.745417e-29	134.81
A0A1V6MJ00_9ACTN	A0A3M0IGE0_9ACTN	91.43	70	6	0	1	70	1	70	8.809787e-29	134.42
A0A1V6MJ00_9ACTN	A0A1G6WK95_9ACTN	92.86	70	5	0	1	70	1	70	1.150594e-28	134.04
A0A1V6MJ00_9ACTN	A0A3N1NFE7_9ACTN	91.43	70	6	0	1	70	1	70	5.710338e-28	131.72
A0A1V6MJ00_9ACTN	A0A2T5ALR0_9ACTN	90.00	70	7	0	1	70	4	73	3.701333e-27	129.03
A0A1V6MJ00_9ACTN	A0A429ASY8_9ACTN	90.00	70	4	1	1	70	1	67	9.116701e-26	124.41
A0A1V6MJ00_9ACTN	A0A370VS51_9ACTN	88.57	70	5	1	1	70	1	67	2.652554e-25	122.86
A0A1V6MJ00_9ACTN	A0A3N4UDY4_9ACTN	88.57	70	5	1	1	70	1	67	2.652554e-25	122.86
A0A2V2A905_PSYIM	X0QKS1_9GAMM	100.00	908	0	0	1	908	1	908	0.000000e+00	1728.76
A0A2V2A905_PSYIM	A0A2V2A905_PSYIM	100.00	908	0	0	1	908	1	908	0.000000e+00	1728.76
A0A2V2A905_PSYIM	A0A0Q9ZL07_9GAMM	100.00	908	0	0	1	908	1	908	0.000000e+00	1728.76
A0A2V2A905_PSYIM	A0A3D2IVL7_9GAMM	99.89	908	1	0	1	908	1	908	0.000000e+00	1728.38
A0A2V2A905_PSYIM	X0QZN0_9GAMM	99.78	908	2	0	1	908	1	908	0.000000e+00	1724.52
A0A2V2A905_PSYIM	A0A3D4WEZ1_9GAMM	98.46	908	14	0	1	908	1	908	0.000000e+00	1702.57
A0A2V2A905_PSYIM	A0A2N0ZU57_9GAMM	97.47	908	23	0	1	908	1	908	0.000000e+00	1690.24
A0A2V2A905_PSYIM	A0A2A2B9T6_9GAMM	97.36	908	24	0	1	908	1	908	0.000000e+00	1687.16
A0A2V2A905_PSYIM	A0A144N2T4_9GAMM	97.25	908	25	0	1	908	1	908	0.000000e+00	1685.62
A0A2V2A905_PSYIM	A0A197EWH8_9GAMM	96.59	908	31	0	1	908	1	908	0.000000e+00	1677.14
A0A0D0JNQ0_9MICO	A0A0D0JNQ0_9MICO	100.00	121	0	0	1	121	1	121	2.845422e-59	236.50
A0A0D0JNQ0_9MICO	A0A1S7CY91_9MICO	100.00	121	0	0	1	121	1	121	2.845422e-59	236.50
A0A0D0JNQ0_9MICO	A0A0Q5LGE8_9MICO	98.35	121	2	0	1	121	1	121	5.366233e-58	232.26
A0A0D0JNQ0_9MICO	A0A4Y5YPT5_9MICO	95.04	121	6	0	1	121	1	121	3.845702e-56	226.10
A0A0D0JNQ0_9MICO	A0A0Q9D8Q8_9MICO	89.26	121	13	0	1	121	1	121	1.280218e-51	211.08
A0A0D0JNQ0_9MICO	A0A147DXL2_9MICO	77.97	118	26	0	1	118	1	118	1.201030e-41	177.95
A0A0D0JNQ0_9MICO	A0A366CRK6_9MICO	77.97	118	26	0	1	118	1	118	1.201030e-41	177.95
A0A0D0JNQ0_9MICO	A0A2S8UQJ9_9MICO	75.21	121	30	0	1	121	1	121	3.494463e-41	176.41
E3E7R9_PAEPS	A0A0F0GA04_PAEPO	100.00	185	0	0	1	185	1	185	1.745892e-100	374.01
A0A0D0JNQ0_9MICO	A0A2A4EAF7_9MICO	75.42	118	29	0	1	118	1	118	1.327894e-40	174.48
E3E7R9_PAEPS	A0A3G8R5X5_9BACL	100.00	185	0	0	1	185	1	185	1.745892e-100	374.01
A0A0D0JNQ0_9MICO	A0A3Q9J6K4_9MICO	71.31	122	31	1	1	118	1	122	2.504301e-39	170.24
E3E7R9_PAEPS	E3E7R9_PAEPS	100.00	185	0	0	1	185	1	185	1.745892e-100	374.01
E3E7R9_PAEPS	A0A074M0H5_PAEPO	98.92	185	2	0	1	185	1	185	2.521062e-99	370.16
E3E7R9_PAEPS	E0RBK8_PAEP6	98.92	185	2	0	1	185	1	185	2.521062e-99	370.16
E3E7R9_PAEPS	A0A0K2F9E3_9BACL	98.92	185	2	0	1	185	1	185	2.521062e-99	370.16
E3E7R9_PAEPS	A0A163QIP9_9BACL	98.92	185	2	0	1	185	1	185	5.616341e-99	369.01
E3E7R9_PAEPS	A0A1A0G2A1_PAEPO	98.92	185	2	0	1	185	1	185	5.616341e-99	369.01
E3E7R9_PAEPS	A0A2K1EK18_9BACL	98.38	185	3	0	1	185	1	185	7.335168e-99	368.62
E3E7R9_PAEPS	A0A0M1Q679_PAEPO	98.38	185	3	0	1	185	1	185	7.335168e-99	368.62
A0A396BTY3_BACFG	A0A396BTY3_BACFG	100.00	64	0	0	1	64	1	64	1.373917e-28	133.65
A0A396BTY3_BACFG	A0A016AUH8_BACFG	78.95	38	8	0	7	44	1	38	1.478154e-06	60.46
A0A1I0HYT1_9FIRM	A0A1I0HYT1_9FIRM	100.00	358	0	0	1	358	1	358	1.425278e-199	704.13
A0A1I0HYT1_9FIRM	A0A3R6SN59_9CLOT	100.00	358	0	0	1	358	1	358	1.425278e-199	704.13
A0A1I0HYT1_9FIRM	A0A413F9S3_9FIRM	99.72	358	1	0	1	358	1	358	4.146924e-199	702.59
A0A1I0HYT1_9FIRM	C0CVF2_9FIRM	99.72	358	1	0	1	358	1	358	4.146924e-199	702.59
A0A1I0HYT1_9FIRM	A0A0E2H5B9_9FIRM	91.90	358	29	0	1	358	1	358	8.394615e-184	651.74
A0A1I0HYT1_9FIRM	R0BFM4_9FIRM	91.90	358	29	0	1	358	1	358	8.394615e-184	651.74
A0A1I0HYT1_9FIRM	A0A1C7GAA5_9FIRM	91.90	358	29	0	1	358	1	358	8.394615e-184	651.74
A0A1I0HYT1_9FIRM	R7PMJ8_9CLOT	91.90	358	29	0	1	358	1	358	8.394615e-184	651.74
A0A1I0HYT1_9FIRM	A0A227LAX5_9FIRM	91.90	358	29	0	1	358	1	358	8.394615e-184	651.74
A0A1I0HYT1_9FIRM	R0BQN2_9FIRM	91.34	358	31	0	1	358	1	358	5.441231e-183	649.05
A0A2R3JA03_9CLOT	A0A2P8RB79_9CLOT	100.00	460	0	0	1	460	1	460	1.330110e-266	927.16
A0A2R3JA03_9CLOT	A0A2R3JA03_9CLOT	100.00	460	0	0	1	460	1	460	1.330110e-266	927.16
A0A2R3JA03_9CLOT	A6LZJ5_CLOB8	99.78	460	1	0	1	460	1	460	5.054412e-266	925.24
A0A2R3JA03_9CLOT	A0A0K2MB71_CLOBE	99.35	460	3	0	1	460	1	460	1.244945e-264	920.61
A0A2R3JA03_9CLOT	A0A1S8PLW5_CLOBE	97.39	460	12	0	1	460	1	460	1.424400e-260	907.13
A0A2R3JA03_9CLOT	A0A1S8NXY8_CLOBE	96.74	460	15	0	1	460	1	460	3.508420e-259	902.51
A0A2R3JA03_9CLOT	A0A1S9N2R8_CLOBE	96.52	460	16	0	1	460	1	460	1.333198e-258	900.58
A0A2R3JA03_9CLOT	A0A1B9BLS0_CLOBE	96.30	460	17	0	1	460	1	460	2.970056e-258	899.43
A0A2R3JA03_9CLOT	A0A0B5QRG7_CLOBE	96.74	460	15	0	1	460	1	460	3.879013e-258	899.04
A0A2R3JA03_9CLOT	A0A1S8R6Y2_CLOBE	96.09	460	18	0	1	460	1	460	6.616594e-258	898.27
A0A1G9EB69_9CLOT	A0A1G9EB69_9CLOT	100.00	306	0	0	1	306	1	306	1.897014e-168	600.51
A0A1G9EB69_9CLOT	A0A239E6P7_9FIRM	80.39	306	60	0	1	306	1	306	1.517103e-133	484.57
A0A1G9EB69_9CLOT	A0A1I0HHN5_9CLOT	76.97	304	70	0	1	304	1	304	1.919140e-128	467.62
A0A1G9EB69_9CLOT	A0A1G5K8T3_9CLOT	75.50	302	74	0	1	302	1	302	1.796261e-126	461.07
A0A1G9EB69_9CLOT	A0A1D9FIM2_9CLOT	72.13	305	85	0	1	305	1	305	4.891686e-124	452.98
A0A1G9EB69_9CLOT	A0A0D8I7N1_9CLOT	70.39	304	90	0	1	304	1	304	1.332133e-121	444.89
A0A1G9EB69_9CLOT	A6TWD6_ALKMQ	73.44	305	81	0	1	305	1	305	2.272275e-121	444.12
A0A1G9EB69_9CLOT	A0A1Q9PHN7_9BACI	54.64	291	132	0	1	291	1	291	2.535710e-88	334.34
A0A1G9EB69_9CLOT	A0A1G9SJ78_9BACI	51.88	293	141	0	1	293	1	293	7.394917e-80	306.22
A0A1G0AP73_9BACT	A0A3D1N6W7_FLASP	100.00	332	0	0	1	332	1	332	1.564980e-192	680.63
A0A1G0AP73_9BACT	A0A1G0AP73_9BACT	100.00	332	0	0	1	332	1	332	1.564980e-192	680.63
A0A1G0AP73_9BACT	A0A0C1F0A1_9FLAO	96.69	332	11	0	1	332	1	332	5.209755e-188	665.61
A0A1G0AP73_9BACT	A0A1M5ST49_9FLAO	96.69	332	11	0	1	332	1	332	1.515807e-187	664.07
A0A1G0AP73_9BACT	A0A1I2D0R4_9FLAO	96.99	332	10	0	1	332	1	332	1.979705e-187	663.68
A0A1G0AP73_9BACT	A0A495RR21_9FLAO	96.69	332	11	0	1	332	1	332	9.825172e-187	661.37
A0A1G0AP73_9BACT	A0A366AYG9_9FLAO	96.69	332	11	0	1	332	1	332	9.825172e-187	661.37
A0A1G0AP73_9BACT	A0A4R5F561_9FLAO	96.69	332	11	0	1	332	1	332	9.825172e-187	661.37
A0A1G0AP73_9BACT	A0A2V4C6P8_9FLAO	96.39	332	12	0	1	332	1	332	1.283207e-186	660.99
A0A1G0AP73_9BACT	A0A1G8IRU8_9FLAO	96.08	332	13	0	1	332	1	332	9.196082e-185	654.83
A0A0X7K704_PSEFL	A0A0X7K704_PSEFL	100.00	270	0	0	1	270	1	270	1.740202e-149	537.34
A0A0X7K704_PSEFL	A0A1H5LLB9_9PSED	99.63	270	1	0	1	270	1	270	3.876765e-149	536.18
A0A0X7K704_PSEFL	A0A4Y8RSV2_9PSED	96.67	270	9	0	1	270	1	270	1.426880e-143	517.69
A0A0X7K704_PSEFL	A0A423EUR4_9PSED	96.67	270	9	0	1	270	1	270	1.426880e-143	517.69
A0A0X7K704_PSEFL	A0A3N7D9E7_9PSED	92.22	270	21	0	1	270	1	270	2.881742e-136	493.43
A0A0X7K704_PSEFL	A0A1G9WMR6_9PSED	91.85	270	22	0	1	270	1	270	3.763671e-136	493.04
A0A0X7K704_PSEFL	A0A2V5BN69_9PSED	90.37	270	26	0	1	270	1	270	3.186139e-135	489.96
A0A0X7K704_PSEFL	A0A3E1HIB3_9PSED	90.74	270	25	0	1	270	1	270	1.210732e-134	488.03
A0A0X7K704_PSEFL	A0A263NXW3_9PSED	90.33	269	26	0	1	269	1	269	4.600775e-134	486.11
